id,category,name,unit,price,note
ren-мдф-16мм-мдф-глянц-скл-16мм-пл-нка-с-2-х-сторон-515,facade,"МДФ 16мм: МДФ глянц. СКЛ 16мм плёнка с 2-х сторон",m2,7350,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-16мм-мдф-мат-скл-16мм-516,facade,"МДФ 16мм: МДФ мат СКЛ 16мм",m2,5150,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-16мм-мдф-мат-скл-16мм-пл-нка-с-2-х-сторон-517,facade,"МДФ 16мм: МДФ мат СКЛ 16мм плёнка с 2-х сторон",m2,7350,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-16мм-мдф-супермат-бл-ст-скл-16мм-518,facade,"МДФ 16мм: МДФ супермат(блёст) СКЛ 16мм",m2,5150,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-16мм-мдф-супермат-бл-ст-скл-16мм-пл-нка-с-2-х-сторон-519,facade,"МДФ 16мм: МДФ супермат(блёст) СКЛ 16мм плёнка с 2-х сторон",m2,7350,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-mдф-глян-мыло-10мм-4мм-520,facade,"МДФ 4мм, 10мм: MДФ глян. (Мыло) 10мм, 4мм",m2,5180,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-mдф-мат-мыло-10мм-4мм-521,facade,"МДФ 4мм, 10мм: MДФ мат. (Мыло) 10мм, 4мм",m2,5050,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-мдф-без-пленки-10-4-мм-522,facade,"МДФ 4мм, 10мм: МДФ без пленки 10;4 мм",m2,3750,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-мдф-без-пленки-6-мм-523,facade,"МДФ 4мм, 10мм: МДФ без пленки 6 мм",m2,3750,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-мдф-без-пленки-8-мм-524,facade,"МДФ 4мм, 10мм: МДФ без пленки 8 мм",m2,3750,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-мдф-глян-скл-10мм-4мм-525,facade,"МДФ 4мм, 10мм: МДФ глян. СКЛ 10мм, 4мм",m2,5020,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-мдф-мат-скл-10мм-4мм-526,facade,"МДФ 4мм, 10мм: МДФ мат. СКЛ 10мм, 4мм",m2,5020,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-мдф-супермат-бл-ст-10мм-4мм-527,facade,"МДФ 4мм, 10мм: МДФ супермат(блёст). 10мм, 4мм",m2,6410,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-4мм-10мм-мдф-супермат-бл-ст-скл-10мм-4мм-528,facade,"МДФ 4мм, 10мм: МДФ супермат(блёст). СКЛ 10мм, 4мм",m2,5020,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-19мм-mдф-мыло-19-мм-глянц-529,facade,"МДФ 19мм: MДФ (Мыло) 19 мм глянц",m2,5630,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-19мм-mдф-мыло-19-мм-мат-530,facade,"МДФ 19мм: MДФ (Мыло) 19 мм мат",m2,5500,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-19мм-мдф-мыло-19-мм-супермат-бл-ст-531,facade,"МДФ 19мм: МДФ (Мыло) 19 мм супермат(блёст)",m2,5960,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-19мм-мдф-скл-19-мм-глян-532,facade,"МДФ 19мм: МДФ СКЛ 19 мм глян",m2,5480,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-19мм-мдф-скл-19-мм-мат-533,facade,"МДФ 19мм: МДФ СКЛ 19 мм мат",m2,5480,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-19мм-мдф-скл-19-мм-супермат-бл-ст-534,facade,"МДФ 19мм: МДФ СКЛ 19 мм супермат(блёст)",m2,5480,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-глян-мыло-22-мм-535,facade,"МДФ 22мм: MДФ глян. (Мыло) 22 мм",m2,6330,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-глян-cкл-22-мм-536,facade,"МДФ 22мм: MДФ глян. CКЛ 22 мм",m2,6060,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-глянец-мыло-22-мм-пл-нка-с-2-х-сторон-537,facade,"МДФ 22мм: MДФ глянец (Мыло) 22 мм плёнка с 2-х сторон",m2,8420,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-глянец-скл-22-мм-пл-нка-с-2-х-сторон-538,facade,"МДФ 22мм: MДФ глянец СКЛ 22 мм плёнка с 2-х сторон",m2,8260,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-матовый-мыло-22-мм-539,facade,"МДФ 22мм: MДФ матовый (Мыло) 22 мм",m2,6200,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-матовый-мыло-22-мм-пл-нка-с-2-х-сторон-540,facade,"МДФ 22мм: MДФ матовый (Мыло) 22 мм плёнка с 2-х сторон",m2,8290,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-матовый-cкл-22-мм-541,facade,"МДФ 22мм: MДФ матовый CКЛ 22 мм",m2,6060,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-матовый-скл-22-мм-пл-нка-с-2-х-сторон-542,facade,"МДФ 22мм: MДФ матовый СКЛ 22 мм плёнка с 2-х сторон",m2,8260,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-суперматовый-бл-ст-мыло-22-мм-543,facade,"МДФ 22мм: MДФ суперматовый(блёст) (Мыло) 22 мм",m2,6650,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-суперматовый-бл-ст-мыло-22-мм-пл-нка-с-2-х-сторон-544,facade,"МДФ 22мм: MДФ суперматовый(блёст) (Мыло) 22 мм плёнка с 2-х сторон",m2,8740,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-суперматовый-бл-ст-cкл-22-мм-545,facade,"МДФ 22мм: MДФ суперматовый(блёст) CКЛ 22 мм",m2,6060,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-22мм-mдф-суперматовый-бл-ст-скл-22-мм-пл-нка-с-2-х-сторон-546,facade,"МДФ 22мм: MДФ суперматовый(блёст) СКЛ 22 мм плёнка с 2-х сторон",m2,8260,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-глян-мыло-32мм-547,facade,"МДФ 32мм: MДФ глян. (Мыло) 32мм",m2,7700,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-глян-мыло-32мм-пленка-с-2-х-сторон-548,facade,"МДФ 32мм: MДФ глян. (Мыло) 32мм пленка с 2-х сторон",m2,9900,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-глян-скл-32мм-пленка-с-2-х-сторон-549,facade,"МДФ 32мм: MДФ глян. СКЛ 32мм пленка с 2-х сторон",m2,9750,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-мат-мыло-32мм-550,facade,"МДФ 32мм: MДФ мат. (Мыло) 32мм",m2,7570,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-мат-мыло-32мм-пленка-с-2-х-сторон-551,facade,"МДФ 32мм: MДФ мат. (Мыло) 32мм пленка с 2-х сторон",m2,9780,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-мат-скл-32мм-пленка-с-2-х-сторон-552,facade,"МДФ 32мм: MДФ мат. СКЛ 32мм пленка с 2-х сторон",m2,9750,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-супермат-бл-ст-мыло-32мм-пленка-с-2-х-сторон-553,facade,"МДФ 32мм: MДФ супермат(блёст) (Мыло) 32мм пленка с 2-х сторон",m2,10230,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-супермат-бл-ст-скл-32мм-пленка-с-2-х-сторон-554,facade,"МДФ 32мм: MДФ супермат(блёст). СКЛ 32мм пленка с 2-х сторон",m2,9750,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-32мм-mдф-суперматовый-бл-ст-скл-32мм-555,facade,"МДФ 32мм: MДФ суперматовый(блёст) СКЛ 32мм",m2,7550,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-интегрированная-ручка-на-сфере-мдф-20мм-r300-556,hardware,"МДФ СФЕРЫ: Интегрированная ручка на сфере МДФ 20мм R300",pcs,1190,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-мдф-сфера-глянцевая-717-557,facade,"МДФ СФЕРЫ: МДФ Сфера глянцевая 717",pcs,4600,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-мдф-сфера-матовая-717-558,facade,"МДФ СФЕРЫ: МДФ Сфера матовая 717",pcs,4400,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-мдф-сфера-суперматовая-бл-ст-717-559,facade,"МДФ СФЕРЫ: МДФ Сфера суперматовая(блёст) 717",pcs,4790,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-нанесение-патины-на-сферический-цоколь-560,facade,"МДФ СФЕРЫ: Нанесение патины на сферический цоколь",pcs,720,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-нанесение-патины-на-сферу-h-больше-800мм-за-каждые-100мм-561,facade,"МДФ СФЕРЫ: Нанесение патины на сферу H больше 800мм(за каждые 100мм)",pcs,190,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-нанесение-патины-на-сферу-h-до-800мм-562,facade,"МДФ СФЕРЫ: Нанесение патины на сферу(H до 800мм)",pcs,1130,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-нестандартная-высота-сферического-фасада-мдф-за-каждые-100-мм-563,facade,"МДФ СФЕРЫ: Нестандартная высота сферического фасада МДФ(за каждые 100 мм)",pcs,500,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-сфера-мдф-в-пвх-r150-w269-сфера-без-прямого-участка-564,facade,"МДФ СФЕРЫ: Сфера МДФ в ПВХ R150 W269 (сфера без прямого участка)",pcs,6190,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-сфера-мдф-в-пвх-r150-w412-сфера-с-прямым-участком-по-тт-152-160-565,facade,"МДФ СФЕРЫ: Сфера МДФ в ПВХ R150 W412 (сфера с прямым участком по тт 152(+160))",pcs,6190,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-сферы-сферический-цоколь-мдф-566,facade,"МДФ СФЕРЫ: Сферический цоколь МДФ",pcs,1470,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-багет-балюстрада-багет-60-11-в-пвх-прямой-567,facade,"МДФ БАГЕТ/БАЛЮСТРАДА: Багет 60.11 в ПВХ прямой",lm,3560,"официальная цена · МДФ ПЛЁНКА.pdf"
ren-мдф-багет-балюстрада-багет-j35-в-пвх-прямой-568,facade,"МДФ БАГЕТ/БАЛЮСТРАДА: Багет J35 в ПВХ прямой",lm,3560,"официальная цена · МДФ ПЛЁНКА.pdf"
